ano,sigla_uf,cob_ab,cob_acs,cob_esf,cob_vac_bcg,cob_vac_rota,cob_vac_menin,cob_vac_pneumo,cob_vac_polio,cob_vac_tvd1,cob_vac_penta,cob_vac_hepb,cob_vac_hepa,pct_prenatal_adeq,pct_prenatal_zero,pct_prenatal_1a6,pct_prenatal_7m,tx_mort_inf_ibge,n_obitos,n_obitos_csap,n_obitos_evit,n_obitos_maldef,tx_mort,tx_mort_csap,tx_mort_evit,pct_mort_maldef,tx_mort_aj_oms,tx_mort_csap_aj_oms,tx_mort_evit_aj_oms,tx_mort_aj_cens,tx_mort_csap_aj_cens,tx_mort_evit_aj_cens,n_hosp,n_hosp_csap,tx_hosp,tx_hosp_csap,n_leitouti_sus,n_leito_sus,tx_leito_sus,tx_leitouti_sus,n_enf,n_med,n_enf_ch,n_med_ch,tx_med,tx_enf,tx_med_ch,tx_enf_ch,n_leito_nsus,n_leitouti_nsus,tx_leito_nsus,tx_leitouti_nsus,cob_priv,pct_desp_recp_saude_mun,desp_tot_saude_pc_mun,desp_recp_saude_pc_mun,pct_desp_recp_saude_uf,desp_tot_saude_pc_uf,desp_recp_saude_pc_uf,desp_tot_saude_pc_mun_def,desp_recp_saude_pc_mun_def,desp_tot_saude_pc_uf_def,desp_recp_saude_pc_uf_def,num_familias_bf,gasto_pbf_pc_def
2012,AP,84.0364108776693,80.8769824974682,62.1250005480045,100.0,72.55875769446,86.7935086737549,75.5945719082261,92.6692781197538,91.5500839395635,15.7806379406827,82.32676640784312,75.82137642447513,62.957022449957634,5.12252426147461,62.4639129638672,31.762336730957,24.1134717355489,,,,,357.135498046875,65.2459106445312,78.5698089599609,10.7692308425903,373.429931640625,70.9592514038086,89.3978958129883,413.792358398438,80.0223770141602,95.3592758178711,36668,5468,5036.70947265625,751.083435058594,26,1042,143.128921508789,3.57135510444641,447,596,,,0.81866443157196,0.613998353481293,1.00021982192993,0.647926211357117,182,32,24.9994850158691,4.39551401138306,9.26436996459961,15.7965327558395,259.684085555462,124.318954473137,12.54,733.64,495.83,441.17116362983,211.202537455627,1246.36367990391,842.353883930481,53417,226.793641180536
2012,BA,68.595850718714,83.7027471792005,62.9061610447877,99.2745566479831,77.6858403013875,92.413397041257,83.9874115593127,93.2642653680051,97.878801800974,6.04888357989525,82.32676640784312,75.82137642447513,62.957022449957634,6.50907850265503,46.0916481018066,46.3130760192871,20.8652694646463,,,,,551.728393554688,140.267349243164,94.7117919921875,12.9595003128052,370.895935058594,76.4936752319336,82.1545104980469,421.869201660156,90.216552734375,88.4721527099609,850052,220932,5886.09033203125,1529.81909179688,769,25288,175.103942871094,5.32485485076904,10943,14349,,,0.993580520153046,0.757735848426819,1.24977779388428,0.791613399982452,5813,578,40.2514724731445,4.00229644775391,10.5208950042725,18.297018228307,363.404405605878,166.502230570887,12.19,271.92,155.99,617.379167254017,282.866709566737,461.958469875515,265.007729169908,1808346,322.960034190796
2012,CE,74.1454161272995,83.2745099740236,69.2269736032275,100.0,88.6600449061917,96.3390036914412,89.9646078319443,97.7942687521407,97.6115994976596,27.4765003615329,82.32676640784312,75.82137642447513,62.957022449957634,4.74824237823486,36.0721397399902,57.8837852478027,17.5634552307754,,,,,557.472839355469,136.472564697266,105.261505126953,5.23527956008911,352.004180908203,62.6977119445801,84.3239669799805,398.742645263672,73.9970626831055,91.4648742675781,446213,85826,5106.9970703125,982.295776367188,544,14995,171.62077331543,6.22618913650513,5617,8196,,,0.938048601150513,0.642876923084259,1.10595262050629,0.645351946353912,4654,474,53.2659606933594,5.42502498626709,12.7059917449951,21.9539957358988,416.791238274902,179.709913664935,13.77,236.07,180.01,708.076797186653,305.30493063443,401.053751042633,305.814740226138,1107009,327.089051479791
2012,DF,53.8483377567101,20.0258850872242,23.000026436812,100.0,85.8911905303893,92.906897336672,81.7527885272024,93.6535397222855,92.8454359207831,31.5069428636467,82.32676640784312,75.82137642447513,62.957022449957634,5.22104978561401,28.2157382965088,65.7470626831055,11.4741120378924,,,,,415.07177734375,84.2770462036133,76.6054840087891,0.831269919872284,325.851928710938,58.1173934936523,73.2030487060547,364.551147460938,66.4670257568359,78.9137954711914,148632,28150,5455.69091796875,1033.27478027344,404,4992,183.23649597168,14.8292360305786,3323,7710,,,2.83003497123718,1.2197413444519,3.21851325035095,1.10272252559662,2482,676,91.1043701171875,24.8132762908936,29.374698638916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99950,73.4242340007887
2012,ES,67.2751410834976,70.0229742603142,53.6675506968821,100.0,94.3452323118478,100.0,100.0,100.0,100.0,32.914245739492,82.32676640784312,75.82137642447513,62.957022449957634,2.75764179229736,32.7018089294434,62.6649017333984,10.6897718818534,,,,,585.008666992188,144.713958740234,123.246742248535,1.09808647632599,380.721771240234,77.3102111816406,95.0167922973633,426.818328857422,88.3169555664062,103.588500976562,212594,42318,5762.37451171875,1147.0322265625,340,5416,146.801040649414,9.21572303771973,2755,6699,,,1.8157684803009,0.746744632720947,1.93840539455414,0.749319612979889,2439,427,66.109260559082,11.5738639831543,30.4809761047363,19.6096203823506,440.009155613911,285.93388137785,13.24,468.82,323.16,747.521168941672,485.766322178871,796.467232447186,549.008896458412,201274,132.470809712477
2012,GO,72.1502920441247,68.3466302929914,64.5133003584522,100.0,90.3993047614692,100.0,95.8525819878333,100.0,100.0,40.8795682202808,82.32676640784312,75.82137642447513,62.957022449957634,3.02442264556885,33.2740097045898,62.9982643127441,16.7128846915954,,,,,568.389892578125,136.708770751953,117.814712524414,2.75014638900757,409.107452392578,82.1808090209961,103.099426269531,459.566009521484,94.4617385864258,111.391151428223,364031,85941,5765.31884765625,1361.08532714844,549,11242,178.044494628906,8.6947546005249,3641,8555,,,1.35489296913147,0.576641142368317,1.34860157966614,0.587014675140381,5640,558,89.3231582641602,8.83729076385498,14.8529529571533,19.9637199940796,507.073088493125,244.335247245688,12.12,222.91,151.34,861.454501600969,415.095384503802,378.696537657954,257.107953923802,348375,135.516767306758
2012,MA,78.9590357022209,89.4132791827454,76.323829142757,100.0,79.1955976369669,89.1640365784576,76.2717488063446,97.5430929837339,98.2139677915352,23.8245528850045,82.32676640784312,75.82137642447513,62.957022449957634,5.16205739974976,61.4500312805176,33.0949058532715,26.0762174707019,,,,,423.822937011719,128.860412597656,98.5316619873047,6.67013692855835,337.932312011719,90.6582870483398,91.7673873901367,378.186584472656,103.58097076416,99.2278060913086,396930,111736,5838.21044921875,1643.45922851562,375,12397,182.340194702148,5.51565504074097,4330,3971,,,0.584071099758148,0.636874258518219,0.743002831935883,0.679238200187683,1660,192,24.4159660339355,2.82401537895203,6.29530382156372,20.5682998254525,384.673227633843,147.05925483255,12.45,203.57,146.19,653.512266989576,249.835496997199,345.840268139741,248.35874047919,951611,396.655546152226
2012,MG,81.6877719323537,73.9067708583609,70.996355885965,100.0,93.790424857324,100.0,98.6632054533925,98.6140615091947,100.0,27.808734939759,82.32676640784312,75.82137642447513,62.957022449957634,1.36023092269897,26.2815494537354,71.9851531982422,13.1999231790485,,,,,616.702453613281,158.214370727539,109.240310668945,8.50141429901123,363.381072998047,74.1571655273438,83.9504623413086,421.928924560547,90.3640213012695,91.6026458740234,1174154,256830,5802.53125,1269.2236328125,2271,32237,159.311462402344,11.223014831543,15931,33507,,,1.65587651729584,0.787291288375854,1.82679653167725,0.797703862190247,12390,1108,61.229923248291,5.47560596466064,26.5049076080322,21.9873570274065,552.433065622373,274.882234079994,12.03,254.52,191.07,938.515496114854,466.990939436441,432.398020567505,324.604313177091,1197240,146.758513496731
2012,MS,68.687376488595,93.4506664772287,64.4271411872594,100.0,91.3640653718146,100.0,96.1377974268541,100.0,100.0,30.286622621827,82.32676640784312,75.82137642447513,62.957022449957634,2.14901065826416,35.8917922973633,61.7816925048828,15.9290070811191,,,,,573.218139648438,149.729339599609,137.937469482422,1.6744122505188,397.394897460938,87.5165100097656,113.705345153809,443.472717285156,99.2434539794922,123.538551330566,159113,31887,6233.35546875,1249.19396972656,231,3738,146.161666870117,9.03246307373047,1703,3592,,,1.40452837944031,0.665899753570557,1.59676158428192,0.718901932239532,1905,107,74.4884948730469,4.18386793136597,18.077564239502,23.1760801461561,697.8332541089,347.923857800761,12.06,349.67,273.23,1185.53244445572,591.079629975087,594.046109743201,464.1839979556,142249,141.825315791586
2012,MT,69.7488378867452,76.5976822107104,63.6490843867508,100.0,90.0532309977717,98.5619377733762,88.5780308657258,99.4965750598333,99.3150119666584,22.5839729305934,82.32676640784312,75.82137642447513,62.957022449957634,1.716872215271,31.4187602996826,66.3766174316406,18.5856856512316,,,,,498.344177246094,119.743255615234,102.915153503418,6.90480709075928,402.595794677734,88.4181137084961,97.9769287109375,449.913269042969,100.62540435791,105.800643920898,184399,39427,5789.33837890625,1237.8388671875,236,5163,162.096084594727,7.40938901901245,2208,3342,,,1.04924476146698,0.693217396736145,1.35153841972351,0.728302121162415,2176,262,68.3170776367188,8.22567749023438,14.5485229492188,22.803926786831,517.616357459052,281.300674456113,12.67,345.43,263.28,879.366212394532,477.895076297059,586.84287381987,447.28017780533,184686,144.477526568843
2012,PA,52.8154728126868,81.5502077054772,45.2085840585152,100.0,73.9970271899934,85.2081668139049,72.3851191227406,97.7753004361056,100.0,14.7946377238372,82.32676640784312,75.82137642447513,62.957022449957634,6.13478231430054,52.9364395141602,40.5761871337891,18.8911111236886,,,,,426.29248046875,98.8951263427734,91.8968200683594,11.6924533843994,369.897735595703,81.2198333740234,91.7255249023438,414.599395751953,93.077507019043,98.9740524291992,489843,139867,6165.595703125,1760.4892578125,361,11516,144.670928955078,4.53509950637817,3608,4949,,,0.621723175048828,0.453258693218231,0.757795035839081,0.498060077428818,5347,495,67.172233581543,6.21848821640015,9.75470733642578,18.2299731233898,327.190752893416,139.774344865184,13.54,215.25,177.03,555.856647411224,237.459335399283,365.683144456842,300.752088563042,813367,293.923346216164
2012,PB,95.4781071956109,98.7469402827601,92.5945874657101,100.0,79.6304010931329,86.8690740030994,83.4796953891786,92.0797853726817,92.7246671443569,29.2013130925997,82.32676640784312,75.82137642447513,62.957022449957634,2.61757969856262,34.0760955810547,61.6875114440918,20.1836821733315,,,,,648.685974121094,193.297515869141,132.554977416992,6.39643573760986,377.7001953125,83.6806182861328,100.33829498291,424.253784179688,96.5022964477539,108.557601928711,199426,44609,5145.98193359375,1151.08923339844,317,7548,194.768356323242,8.17985820770264,3586,4567,,,1.17846715450287,0.925330281257629,1.36804246902466,0.907899677753448,1483,149,38.2672843933105,3.84479117393494,9.67834568023682,19.7502943879617,493.923773795002,184.184589214901,13.45,251.15,207.62,839.115441223444,312.906851310554,426.672807109574,352.72071754764,506234,339.170645457215
2012,PE,73.5509632870578,86.8461938748103,70.1733134960811,100.0,90.5286762994775,100.0,95.2047501181183,100.0,100.0,24.891577989803,82.32676640784312,75.82137642447513,62.957022449957634,3.2387433052063,39.112476348877,56.1754684448242,15.8723747156753,,,,,623.546508789062,169.065979003906,136.916152954102,4.84843158721924,407.217071533203,89.5778732299805,108.724884033203,460.675872802734,104.181617736816,118.72144317627,520901,91266,5707.8642578125,1000.06323242188,825,16478,180.560577392578,9.04008197784424,6755,11378,,,1.24676430225372,0.740190982818604,1.455242395401,0.813245832920074,4256,710,46.6358680725098,7.77994966506958,16.479829788208,17.8090678142842,345.853902260145,164.435044480457,15.74,389.55,233.7,587.563031364271,279.354815909474,661.797300456041,397.027413981714,1151313,321.325405365383
2012,PI,98.0508010125428,99.5917474387884,97.8597311711021,96.7546711582906,86.3606095029183,96.9446511810098,91.8661130479063,93.9147636021779,98.3293509342317,22.756473030671,82.32676640784312,75.82137642447513,62.957022449957634,3.95729947090149,46.6160697937012,48.7698593139648,21.8090646804889,,,,,541.67041015625,175.266448974609,120.65128326416,4.73399972915649,348.330108642578,85.9313812255859,97.2270202636719,389.130645751953,98.4834671020508,105.017700195312,208440,58622,6486.6015625,1824.30224609375,158,7149,222.475128173828,4.91692113876343,2073,2828,,,0.880066633224487,0.64511251449585,1.0227507352829,0.67462956905365,1162,162,36.1611557006836,5.04139995574951,7.46734046936035,21.8671607700713,480.437287187973,191.446674166173,11.64,264.1,174.86,816.203567448144,325.244236027366,448.67325645088,297.065526781526,455182,376.298764790935
2012,PR,73.1096851633885,62.5633802254172,57.8341292852433,100.0,91.6455492538514,99.8618988241288,94.9365136827427,96.7847900996206,99.9416757169864,22.0687019830256,82.32676640784312,75.82137642447513,62.957022449957634,0.713891327381134,21.0419311523438,77.4133605957031,11.0400122338249,,,,,632.182739257812,169.374267578125,120.077392578125,4.61295604705811,393.707458496094,84.3129425048828,90.8462677001953,448.080688476562,99.3667602539062,99.2675552368164,761986,158355,7040.96142578125,1463.24401855469,1327,19488,180.074508666992,12.2618465423584,8735,16551,,,1.52935814857483,0.80713814496994,1.58031594753265,0.838823080062866,8345,927,77.110107421875,8.56573677062988,23.7744922637939,21.0219276061771,490.059250204793,289.774922110599,9.94,269.48,170.15,832.550093310341,492.2917756197,457.813211466805,289.063818951599,449794,99.6466190404986
2012,RJ,58.1191955109521,51.0257694007505,44.7738194561201,100.0,82.6633421064783,94.598051438334,80.2668883040126,96.8693724892644,97.1750473288082,31.0818672946391,82.32676640784312,75.82137642447513,62.957022449957634,2.42171049118042,31.9143486022949,63.4051132202148,13.1403599304924,,,,,755.525512695312,195.873840332031,169.121383666992,5.97633504867554,419.672760009766,92.2911529541016,119.425720214844,484.670806884766,109.852470397949,130.861083984375,625737,121685,3789.90454101562,737.010192871094,1213,25884,156.771759033203,7.34678316116333,16370,37922,,,2.29682374000549,0.991482615470886,2.46286678314209,1.01077330112457,21310,4375,129.068389892578,26.4980850219727,35.4757499694824,23.6222341619208,567.1800953247,320.764581520408,12.1,256.29,210.56,963.568876802173,544.939376542467,435.405031790216,357.715414154856,789827,119.546033537594
2012,RN,85.2017712904384,81.085965862266,75.7765340283101,100.0,83.4073013600573,95.251048164434,88.4712138255445,93.9830248491666,98.6890275079251,16.7788117394417,82.32676640784312,75.82137642447513,62.957022449957634,2.43014907836914,41.1593208312988,55.9359893798828,18.0787868199942,,,,,542.371154785156,152.298706054688,114.511672973633,3.20437669754028,336.343841552734,72.7939834594727,89.3582229614258,376.223358154297,83.506462097168,96.894287109375,160275,28060,4852.818359375,849.602722167969,257,6221,188.359893798828,7.78146505355835,2310,3904,,,1.18205595016479,0.699423491954803,1.44126665592194,0.712571740150452,1131,204,34.2445030212402,6.17672729492188,15.4341268539429,22.2549927939308,459.27966715009,227.356620889562,14.15,381.87,258.51,780.259386148835,386.250796933692,648.749929726989,439.176537391583,364751,279.346261598056
2012,RO,66.2185847326511,84.4952147995811,60.4296562534294,100.0,89.4543083943705,100.0,97.5418951566514,100.0,100.0,24.776623077808,82.32676640784312,75.82137642447513,62.957022449957634,5.92539501190186,38.9356155395508,54.9390869140625,21.7455822761311,,,,,463.158569335938,110.142112731934,100.922897338867,7.56656980514526,401.700836181641,90.4914474487305,101.020767211914,449.168884277344,103.350921630859,109.286155700684,97044,27900,5924.9619140625,1703.41735839844,78,3263,199.220458984375,4.76224184036255,992,1566,,,0.956111669540405,0.605659484863281,1.35354518890381,0.690631926059723,1334,137,81.4465484619141,8.36445045471191,13.4199981689453,21.4812413012707,428.170789101459,235.230548008787,12.13,444.27,305.5,727.40924749449,399.627625868337,754.75981690054,519.006739287179,117806,187.935729161414
2012,RR,77.3236091160191,67.4615403003757,67.1531672885559,100.0,73.7104307213285,84.6497145822522,78.5677218474312,88.780487804878,87.8256357031655,28.562532433835,82.32676640784312,75.82137642447513,62.957022449957634,5.12215805053711,56.7399291992188,36.7889823913574,17.9609891358823,,,,,371.234039306641,84.1158447265625,88.0717926025391,6.67414474487305,368.777984619141,82.3490982055664,98.010627746582,410.299835205078,92.4864959716797,104.695289611816,30951,4983,6444.2314453125,1037.49816894531,20,782,162.818298339844,4.16415071487427,378,509,,,1.05977642536163,0.78702449798584,1.39113867282867,0.85344272851944,53,3,11.0349998474121,0.624622642993927,6.0488452911377,16.3818192781714,304.335643545378,139.906856901884,14.16,850.19,592.7,517.028641588713,237.684456970751,1444.36772397567,1006.92404050904,47303,290.080161171074
2012,RS,62.1851162374671,43.5316046090618,40.1859631763282,100.0,83.9707279842566,94.3872855293581,89.5684772116759,89.3993699632603,91.6149742223685,35.1870281271746,82.32676640784312,75.82137642447513,62.957022449957634,2.24771666526794,25.8627758026123,71.1330718994141,10.7518662219837,,,,,721.559020996094,191.823028564453,134.638458251953,4.75483274459839,378.055541992188,76.8528442382812,87.4070739746094,433.242218017578,91.5691757202148,95.8617858886719,723531,156071,6570.55859375,1417.31823730469,1477,20865,189.433013916016,13.4096593856812,9481,20711,,,1.88034844398499,0.860778510570526,2.08798265457153,0.876662194728851,9579,692,86.9675903320312,6.28265714645386,24.1204357147217,20.5435124399981,499.906807034716,285.774049905159,9.71,396.48,182.83,849.279875176933,485.494788262416,673.570513887335,310.605571665712,463519,104.986992922775
2012,SC,85.7510464775002,78.9067306051412,74.901589480673,100.0,96.4334507801826,100.0,100.0,99.970039069054,100.0,33.1403849380408,82.32676640784312,75.82137642447513,62.957022449957634,1.12986075878143,29.3189296722412,69.2267837524414,10.4676869965577,,,,,544.22998046875,139.724960327148,109.294532775879,3.95438766479492,345.855194091797,70.9708786010742,85.0647506713867,390.381317138672,82.6845321655273,92.4796676635742,409889,77501,6296.36376953125,1190.50402832031,588,11019,168.71989440918,9.00329399108887,5116,10201,,,1.5619490146637,0.783347845077515,1.67351412773132,0.803758382797241,4101,323,62.7933807373047,4.94568681716919,21.6025142669678,21.5900469680009,540.228543494039,311.745649296356,12.14,311.22,228.81,917.781521534216,529.617325460773,528.724312278088,388.719908400325,147043,55.8421175781411
2012,SE,87.4836286829781,93.6219693623692,83.7250566207113,92.2798518096324,89.6694214876033,98.0735252208606,94.9672271302365,96.8481048731832,97.3411228270162,24.4571102878313,82.32676640784312,75.82137642447513,62.957022449957634,1.56854701042175,48.1060180664062,49.9736137390137,20.048128194418,,,,,547.498474121094,157.330902099609,102.641448974609,6.90825748443604,397.208251953125,93.5510864257812,94.2996826171875,442.443206787109,106.437492370605,101.440475463867,86998,11824,4042.37255859375,549.403564453125,231,2874,133.540756225586,10.7334423065186,1333,2747,,,1.2763968706131,0.619380056858063,1.47617363929749,0.70268040895462,828,160,38.4731178283691,7.43441915512085,13.6550760269165,18.317700005291,447.709258151859,180.383844502903,12.77,413.81,279.2,760.602691397964,306.449855828271,703.012041847553,474.326290045762,268330,321.980734168393
2012,SP,54.0902383375993,37.1561356400474,30.2899793521478,100.0,91.5566347530946,98.7205604399828,89.5477341586632,96.4379239522249,99.5447762067024,23.9592437669936,82.32676640784312,75.82137642447513,62.957022449957634,1.31963908672333,22.257740020752,75.6109237670898,11.1931622818872,,,,,625.528747558594,141.892913818359,136.273696899414,5.59046745300293,366.222381591797,67.9757080078125,100.547866821289,447.487274169922,89.3103637695312,112.912956237793,2325558,381544,5393.24365234375,884.845581054688,4967,54883,127.280151367188,11.5190591812134,39876,89724,,,2.08080554008484,0.92477148771286,2.12775206565857,0.899132490158081,39935,5207,92.6139755249023,12.075647354126,41.6936264038086,22.2584674774495,572.216189337418,411.743027970771,12.43,371.01,279.79,972.124578053514,699.500511853813,630.300132055438,475.328627119999,1254284,70.3328927424865
2012,TO,91.3409213078405,99.4074869379425,88.8588269811888,98.2936523868792,83.1171959690047,96.8161561006946,92.9698478339423,92.7490263781266,91.6047697434456,36.2508531738066,82.32676640784312,75.82137642447513,62.957022449957634,1.64377951622009,43.9680252075195,53.8880920410156,18.0438290346484,,,,,456.483367919922,128.29541015625,90.0826950073242,3.11272287368774,350.179168701172,79.9358520507812,83.3261489868164,389.555236816406,90.7554092407227,89.7670135498047,104739,20961,7224.48046875,1445.80651855469,126,2123,146.436111450195,8.69097995758057,1413,1429,,,0.98566746711731,0.974631309509277,1.30844080448151,0.965285062789917,360,45,24.831371307373,3.10392141342163,6.23701953887939,18.8659693394472,421.201625011156,220.226486471628,18.48,690.49,536.13,715.56949911457,374.13757986354,1173.05716337285,910.818602730066,139690,256.511672411565
2013,AC,89.0360391467423,97.3887235663283,73.5771350552066,100.0,73.4910644037316,80.3248285939081,68.9951669101944,92.778464651006,95.0039339103068,81.54434078903,82.32676640784312,75.82137642447513,62.957022449957634,6.33674955368042,54.6822853088379,38.4245986938477,19.1780692027083,,,,,411.545623779297,108.196876525879,88.9425506591797,7.93842458724976,382.045501708984,93.5219192504883,94.3855819702148,425.589508056641,105.546577453613,101.724578857422,50644,10062,6291.07080078125,1249.91613769531,48,1203,149.438400268555,5.9626293182373,727,814,,,1.01116251945496,0.903089880943298,1.27799022197723,1.00085210800171,226,25,28.0740451812744,3.10553598403931,5.41468858718872,16.4848900828426,272.103773212632,150.168935866873,16.64,990.7,658.57,436.472189244978,240.880761852515,1589.14737851539,1056.38920870988,78050,352.586867615383
2013,AL,81.6561479615046,77.6509158823708,74.9383662215303,100.0,84.8694627536179,93.671981441249,85.1861398534448,97.527341017049,100.0,91.2379865228118,82.32676640784312,75.82137642447513,62.957022449957634,4.74965715408325,48.2129249572754,46.1172065734863,24.0341765998724,,,,,592.374755859375,182.761764526367,121.492240905762,5.95114326477051,446.911010742188,117.414489746094,110.42366027832,499.268676757812,133.588043212891,119.058662414551,169430,29208,5216.53076171875,899.276611328125,247,4665,143.629318237305,7.60481071472168,1960,3459,,,1.06498146057129,0.60345870256424,1.29954516887665,0.629490554332733,1149,151,35.3762245178223,4.64909505844116,12.2263498306274,19.8914470148785,468.389936418498,177.733480510287,12.11,275.26,191.71,751.327989888408,285.096088248045,441.534982749718,307.515336565242,438656,395.812516280348
2013,AM,67.0212768919948,62.7716907756507,52.6566109298702,100.0,75.9847589015898,86.3565891472868,75.5695703586914,96.8256470897385,98.7702010248325,84.7654710287741,82.32676640784312,75.82137642447513,62.957022449957634,4.57104539871216,54.9904479980469,35.2753639221191,20.0253086956066,,,,,402.981048583984,85.4905242919922,85.0373458862305,13.3425941467285,371.449645996094,74.3253555297852,88.9281463623047,414.158843994141,84.0340805053711,94.9011459350586,165540,32481,4412.87841796875,865.861450195312,202,4959,132.194412231445,5.38480997085571,2436,3476,,,0.926613807678223,0.649376094341278,0.97787618637085,0.632588565349579,1248,215,33.2685279846191,5.73135709762573,15.6925621032715,21.0371793957296,339.854971355776,227.456471562056,22.87,630.89,484.86,545.14952741037,364.855007074999,1011.98868439646,777.747045469841,358836,310.025058638973
2013,AP,87.3684873504513,77.594825093544,68.8082771019837,100.0,75.4830598200106,91.3578613022763,77.8917416622552,93.3099523557438,95.6326098464796,90.5571731074643,82.32676640784312,75.82137642447513,62.957022449957634,4.94589424133301,62.5652465820312,31.7122859954834,23.8828830189613,,,,,359.823791503906,66.0572052001953,82.5715026855469,9.2537317276001,371.724334716797,69.6813354492188,91.3771438598633,410.294891357422,78.5536422729492,97.0089797973633,36851,5122,4947.71142578125,687.693115234375,26,1023,137.350646972656,3.49082779884338,491,638,,,0.856595456600189,0.659229397773743,1.01368272304535,0.710685551166534,191,24,25.6441593170166,3.22230267524719,9.30439853668213,16.711322113931,241.425765644664,141.57104114994,15.57,799.43,625.2,387.262665368213,227.089178275079,1282.33783063143,1002.86155349533,53608,246.059936824288
2013,BA,72.423622825017,83.5015185878068,66.3934645381723,100.0,85.9336051252184,95.2246942341293,89.2090856144438,96.3951077460687,100.0,84.1826441467676,82.32676640784312,75.82137642447513,62.957022449957634,6.23432445526123,45.5533027648926,46.9632453918457,19.8621453324628,,,,,557.151428222656,145.526992797852,97.2891616821289,12.7066421508789,366.357269287109,77.9871597290039,83.4627227783203,417.085723876953,91.9758987426758,89.9571380615234,812209,212441,5599.42822265625,1464.58386230469,924,25461,175.529998779297,6.37012338638306,12314,15324,,,1.05644774436951,0.848936200141907,1.31279182434082,0.881634771823883,6432,741,44.3426780700684,5.10850811004639,10.87682056427,19.1126555879949,380.907241253015,180.862519317339,12.02,264.24,161.47,611.000044306811,290.115270460117,423.858184413956,259.008405378904,1800055,360.241018180331
2013,CE,81.6524101484952,82.0039147083926,75.930225464661,100.0,95.7405780310865,100.0,93.2259795193182,100.0,100.0,98.0257991275883,82.32676640784312,75.82137642447513,62.957022449957634,2.39437532424927,36.4809875488281,59.3468704223633,16.6479335052593,,,,,587.305541992188,140.903289794922,108.486885070801,6.17797994613647,362.321624755859,61.3466033935547,87.0277404785156,410.394744873047,72.4221572875977,94.1906585693359,464982,95763,5288.787109375,1089.22521972656,563,14751,167.780456542969,6.40366077423096,6277,9039,,,1.02811169624329,0.713957011699677,1.19202208518982,0.722911298274994,4449,469,50.6037063598633,5.33448839187622,13.3013248443604,23.8831856761189,456.576844850104,205.681760797168,13.83,266.6,197.36,732.379020979479,329.926951629402,427.643778249927,316.578304858986,1095316,360.159479626775
2013,DF,59.7160993335176,20.754893654296,26.7034719610713,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.32676640784312,75.82137642447513,62.957022449957634,5.17853116989136,27.2827301025391,66.3552627563477,11.223717687198,,,,,412.482055664062,85.0780410766602,79.979866027832,0.657433390617371,315.225921630859,56.6983909606934,73.2210159301758,351.270843505859,64.5696792602539,78.7282867431641,143063,25259,5172.7666015625,913.296325683594,367,4824,174.422637939453,13.2697162628174,3664,8055,,,2.91246771812439,1.32480216026306,3.22517371177673,1.19505178928375,2680,782,96.9014663696289,28.2749805450439,30.3223495483398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93272,79.3897405999523
2013,ES,70.7738144646257,69.7311145934383,56.3101249920697,100.0,97.2575629064179,99.713504853454,98.4110828385638,100.0,100.0,97.2688719253605,82.32676640784312,75.82137642447513,62.957022449957634,1.65356516838074,32.9270324707031,63.9896430969238,10.1392354672609,,,,,578.607238769531,143.186492919922,124.63916015625,0.97599333524704,366.771514892578,72.4385223388672,93.9039154052734,411.155822753906,82.8228225708008,102.402053833008,210695,40039,5639.00537109375,1071.59704589844,333,5700,152.553833007812,8.91235542297363,2964,7137,,,1.9101345539093,0.793279945850372,1.98188173770905,0.811238467693329,2550,488,68.2477645874023,13.0607490539551,31.5605773925781,21.0033574288819,450.286717234083,285.255652247521,15.95,508.84,355.92,722.289246263089,457.568660518669,816.212528599748,570.918880550315,201671,135.807090699514
2013,GO,73.2726552543657,68.4564864055151,65.5275974184224,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.32676640784312,75.82137642447513,62.957022449957634,3.3388876914978,32.8520812988281,63.3935165405273,16.241019882959,,,,,561.961791992188,134.442474365234,114.599548339844,2.32996773719788,398.551086425781,80.0240020751953,98.6858444213867,447.546295166016,92.0263748168945,106.783683776855,388867,89040,6061.4775390625,1387.9140625,666,11132,173.520431518555,10.3812971115112,4187,9173,,,1.42984449863434,0.652650058269501,1.44622695446014,0.669659912586212,5744,527,89.534797668457,8.21463012695312,15.7337913513184,20.1839476847118,541.580521798705,261.968665739724,11.72,254.95,222.93,868.730459747055,420.214816204154,408.956418847783,357.594251632619,340341,139.626951846553
2013,MA,85.0662480187849,89.7026561462571,81.5542585586554,100.0,88.9872968444338,93.6921692763576,86.1965646177085,100.0,100.0,96.47712358957,82.32676640784312,75.82137642447513,62.957022449957634,4.71391296386719,62.9026069641113,31.6965217590332,24.7489097243993,,,,,451.743591308594,131.842651367188,108.115951538086,6.41150188446045,348.643646240234,86.6315460205078,98.8743133544922,390.017730712891,99.3801803588867,106.745628356934,419698,124011,6139.365234375,1814.03967285156,435,12204,178.520782470703,6.36320400238037,4751,4393,,,0.642610430717468,0.694978892803192,0.791838526725769,0.733991920948029,1588,154,23.2293510437012,2.25272035598755,6.84164333343506,22.6077924968904,410.844817832541,170.110142815343,12.43,236.43,159.5,659.021868613319,272.86775766012,379.24913162652,255.848396964979,962011,460.261776604275
